Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
Senior Backend/Data Engineer,-1,"AgileEngine is looking for a Senior Backend/Data Engineer to develop back-end/data engineering solutions. The ideal candidate's prior work experience reflects high standards for engineering with proven capabilities. The candidate possesses the ability to take on important business challenges and execute them with precision and quality.

Requirements
4+ years experience in software development
BS in Computer Science or equivalent practical experience
Strong SQL knowledge
Knowledge of SQL Server or other relational database management systems (Oracle, PostgreSQL, MySQL)",4.8,"AgileEngine
4.8",Buenos Aires,-1,201 to 500 Employees,2010,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1
Data Engineer Ssr,-1,"En RH VISIÓN, tenemos oportunidades en GRANDES empresas, empresas que buscan sumar talentos y acompañar sus carreras y desafíos laborales! Acompañamos tu crecimiento, acompañamos lo que buscas.
Buscamos un Data Engineer que se encargará de expandir y optimizar la arquitectura, el flujo y la recopilación de datos para equipos multifuncionales.

Entre sus tareas estarán:
Relevar información de necesidad del cliente, la infraestructura, fuente de base de datos y el ecosistemas de usuarios finales.
Diseñar, implementar y mantener las canalizaciones (pipelines) de datos necesarias para una extracción, transformación y carga óptimas de datos de una amplia variedad de fuentes de datos (ETL).

Valoramos:

Es una GRAN oportunidad!",1.0,"RH Vision
1.0",Córdoba,-1,Unknown,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
DATA ENGINEER 072,-1,"Queremos que seas parte del Team de uno de los principales jugadores de Fintech en Argentina. Sumaremos una persona proactiva con capacidad de Analizar, diseñar y realizar proyectos y estadísticas que requieran las áreas internas de la empresa, permitiendo un proceso ágil de toma de decisiones.
Tendrá bajo su responsabilidad la manipulación de data de grandes volúmenes, ingesta de la misma, configuración de un centro de datos que tiene que homogeneizar de información de múltiples sistemas y también para un producto en particular, realizará dentro del motor decisiones, el desarrollo de las implementaciones de los modelos.

Fintech Factory creadora de soluciones financieras enfocados en la experiencia de usuario con mas de 10 años de experiencia en el mercado.
Dedicados a crear servicios de financiamiento online en mercados emergentes apalancados en el uso de la tecnología y ciencia de datos logrando soluciones de fondeo inmediato en diferentes mercados de la region.
Uno de las principales unidades de negocio, se enfoca en brindar créditos personales a corto plazo y el fondeo casi instantáneo.

Requisitos

Deberá contar con solidos conocimientos en Python y AWS
JavaScript, Node JS, React , Airflow ,PHP, Laravel (no excluyente)

Beneficios",-1,Staff RH,Argentina,-1,Unknown,-1,Company - Public,-1,-1,Less than $1 million (USD),-1
Quality Assurance Engineer,-1,"We believe that Quality Assurance is crucial to creating a great product, that’s why QA and development are completely integrated at Avature. Our QA Engineers are actively involved in every step of the development process, from feature planning to release, working hand-in-hand with the product and development teams.

As we work with agile methodologies, automation is a big part of our work, which is currently based on a very mature automation infrastructure and practices.

Your challenges and objectives:
Gaining full understanding of product specifications.
Gaining thorough knowledge of our complex and highly configurable platform.
Working hand-in-hand with all company teams, understanding their different needs.",3.9,"Avature
3.9",Buenos Aires,-1,501 to 1000 Employees,2005,Company - Private,Enterprise Software & Network Solutions,Information Technology,$25 to $50 million (USD),-1
Azure Data Engineer,-1,"Busqueda: Data Engineer
LATAM5411 - Reclutamiento Especializado
Por intermedio de LATAM5411, importante empresa de marketing y publicidad digital ubicada en la zona de Palermo, se encuentra en la búsqueda de un Data Engineer.
Responsabilidades:
El diseño, creación y mantenimiento de pipelines de datos,
cumpliendo con los requisitos necesarios de latencia, volumen y periodicidad.
Adicionalmente, poder implementar pipelines para medir y mejorar la calidad de los datos de origen.",4.4,"LATAM5411
4.4",Buenos Aires,-1,Unknown,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
Software Engineer AMTS,-1,"To get the best candidate experience, please consider applying for a maximum of 3 roles within 12 months to ensure you are not duplicating efforts.
Our Futureforce University Recruiting program is dedicated to attracting, retaining and cultivating talent. Our interns and new graduates work on real projects that affect how our business runs, giving them the opportunity to make a tangible impact on the future of our company. With offices all over the world, our recruits have the chance to collaborate and connect with fellow employees on a global scale. We offer job shadowing, mentorship programs, talent development courses, and much more.
Join our Mulesoft teams to help build the world’s first-class execution engine that powers thousands of Integrations and APIs worldwide of most important companies on their mission critical applications.",4.4,"Salesforce
4.4",Pilar,-1,10000+ Employees,1999,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1
Fullstack Engineer,-1,"MURAL is on a mission to inspire and connect imagination workers globally.


MURAL is a digital workspace for visual collaboration that connects over 50 percent of the Fortune 100. Teams at global enterprises including IBM, USAA, E-Trade, Intuit, SAP, Atlassian, Autodesk, and GitHub embrace visual collaboration to run more productive meetings and workshops. This leads to a more creative, engaging, and fun way of working together, all in a welcoming, simple-to-use online space.

Headquartered in San Francisco, California, MURAL employs over 300 people around the world. In 2020, MURAL raised $118M in a series B round of financing and are working hard to take MURAL to the next level.",4.8,"MURAL
4.8",Buenos Aires,-1,201 to 500 Employees,2012,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1
Senior Data Engineer,-1,"About the team


The Data Pipelines Team at Wildlife is responsible for acquiring, cleansing and transforming the data the whole company uses: our data is used by the executive team to make strategic decisions, by the product team to improve our games, by the user acquisition team to improve the reach of our games and so on. Since the beginning of 2019, we undertook the mission of modernizing ourselves and our product to make sure that we will be able to scale at the same pace Wildlife does and that we will be able to adjust ourselves to the ever changing business needs the company has.

In BA, we'll be focused on developing a brand new commercial product with the following challenges:

- Machine learning based service handling +1 Million QPS, 1-digit ms response time.






We welcome people from all backgrounds who seek the opportunity to help build the best gaming company, where everyone thrives.",3.9,"Wildlife Studios
3.9",Buenos Aires,-1,501 to 1000 Employees,2011,Company - Private,Internet,Information Technology,$25 to $50 million (USD),-1
Senior Data Engineer Lead,-1,"Senior Data Engineer Lead
Job Description
The Senior Data Engineer Lead will play a pivotal role in operationalizing the most-urgent data and analytics initiatives for Kimberly-Clark’s digital business initiatives with our IoT and Smart Products. The bulk of the Data Engineer’s work would be in designing, building, managing and optimizing data pipelines and then moving these data pipelines effectively into production for key data and analytics consumers.
Key Accountabilities:
This role will provide you the opportunity to lead key activities to progress in your career, these responsibilities include some of the following:
Argentina-Buenos Aires
Employee
Regular
Full time",4.0,"Kimberly-Clark
4.0",Buenos Aires,-1,10000+ Employees,1872,Company - Public,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),-1
"Data Engineer SSr ( ASAP), plataforma SAS",-1,"Importante empresa de servicios seleccionara
Data Engineer SSR.
El perfil debe poseer conocimiento en la plataforma SAS Data Integration (desarrollo de ETL), conocimientos medios de SQL y al menos un año de experiencia en integración de datos
Desarrollos de procesos de integración de datos sobre Plataforma SAS
Pruebas unitarias e integrales
Documentación de procesos
Conocimientos sobre Plataforma SAS Data Integration
Experiencia de al menos 1 año en integración

Requisitos

Beneficios

Remoto en Pandemia, luego se ve con el cliente
Exelentes beneficios
Relacion de dependencia con el cliente",-1,IT Solutions Group,Argentina,-1,Unknown,-1,Company - Public,-1,-1,Less than $1 million (USD),-1
Senior Data Engineer (Buenos Aires),-1,"Overview
Rise Interactive (http://www.riseinteractive.com), a rapidly growing full-service interactive advertising agency, is looking to hire a Senior Data Engineer for our Innovation team in our Buenos Aires office! We are looking for a self-directed, detail-oriented individual who thrives in an entrepreneurial culture as we grow our quickly expanding client base.
Summary and Scope
Tired working on the same thing each day and then trapped by red tape when an opportunity to use a new technology comes along? As a Senior Data Engineer at Rise, you will be part of a team of talented engineers that builds and maintains Connex which is our industry leading, multi-channel media optimization platform. Help turn high-level business missions into fully architected end-to-end solutions involving heterogeneous sources, performant ETL application, integrated schema designs, and efficient data access patterns. Are you up for the challenge of being part of a company that continues to lead and disrupt the digital marketing landscape with its technology and innovation?",-1,Rise Interacitve - Neuvoo/Talent.com,Buenos Aires,-1,-1,-1,-1,-1,-1,-1,-1
ETL-SQL Developer / Data Integration Engineer,-1,"We are looking for a Developer who will be responsible for the maintenance, evolution and development of an Insurance Group Data Hub.

You should be capable of productive collaboration with the development team as well as administrators and clients to ensure overall system consistency. You should also be well organized and be able to communicate with a high level of fluency in the English language.
Developer Responsibilities:
Create and support stable, reliable and effective databases
Ensure that the data architecture is scalable and maintainable
Ensure performance, security, and availability of databases",-1,Plecosystems,Buenos Aires,-1,1 to 50 Employees,-1,Other Organization,Consulting,Business Services,Less than $1 million (USD),-1
Machine Learning Engineer,-1,"If you are interested please apply with your resume, GitHub page (if available), and expected hourly rate (in USD).SpineZone is looking for Machine Learning Engineer to work with on a variety of mission-critical projects related to our online platform and other proprietary technology and systems. We are looking for somebody who will be part of engineering team to build infrastructure and tools for exciting new technologies that will shape our product.
What You Will Do:
Broad experience and knowledge in machine/deep learning and computer vision.
Work on cutting edge problems in efficient data annotation building ML models that assist humans in reducing labeling efforts without sacrificing quality.
Use techniques from statistical analysis and predictive modeling to help decipher user behavior models.",-1,SpineZone,Buenos Aires,-1,-1,-1,-1,-1,-1,-1,-1
Data Engineer/Big Data Engineer,-1,"Buscamos un candidato para la posicion de Data Engineer. Nivel Ssr/Sr
Requerimos experiencia en diseño y construccion de procesos ETL y tablas analiticas.
Base de datos: Teradata y SQL Server (desarrollo con herramienta SSIS).
Valoramos formación academica en sistemas o carreras afines. Experiencia trabajando en rubro finanzas, soluciones de pagos, etc.

Se ofrece: puesto efectivo directo con importante empresa financiera. Desarrollo profesional + beneficios corporativos.
Unicacion: Parque Patricios",3.5,"PROGRES S.A.
3.5",Buenos Aires,-1,51 to 200 Employees,1993,Company - Private,-1,-1,$1 to $5 million (USD),-1
Lead Data Engineer (Buenos Aires),-1,"Overview:
Rise Interactive (http://www.riseinteractive.com), a rapidly growing full-service interactive advertising agency, is looking to hire a Lead Data Engineer for our Innovation team in our Buenos Aires office! We are looking for a self-directed, detail-oriented individual who thrives in an entrepreneurial culture as we grow our quickly expanding client base.


Summary and Scope:
Tired working on the same thing each day and then trapped by red tape when an opportunity to use a new technology comes along? As a Lead Data Engineer at Rise, you will lead and be part of a team of talented engineers that builds and maintains Connex which is our industry leading, multi-channel media optimization platform. Help turn high-level business missions into fully architected end-to-end solutions involving heterogeneous sources, performant ETL application, integrated schema designs, and efficient data access patterns. Are you up for the challenge of being part of a company that continues to lead and disrupt the digital marketing landscape with its technology and innovation?",-1,Rise Interacitve - Neuvoo/Talent.com,Buenos Aires,-1,-1,-1,-1,-1,-1,-1,-1
Data Engineer - Salario en $USD,-1,"We are looking for a Data Engineer to be part of the team of an American Company, where the big data space is growing rapidly, beyond the data pipeline, you will also be instrumental in bringing the data-driven products and features to life and helping build the future of the company.
You will also have the opportunity to work with the product teams, building models and APIs to drive new features delivers analysis to further improve engagement in existing features, and empowers our business with real-time insights to drive growth in market share, engagement, and revenue. We see 1 trillion events per year and process 10TB of data daily.
The challenges of this position are:
Manage & improve a Hadoop-based data pipeline (EMR / Cloudera, Impala, Airflow, among others)",-1,Future Manager Argentina,Argentina,-1,1 to 50 Employees,-1,Subsidiary or Business Segment,-1,-1,Less than $1 million (USD),-1
Data Engineer - Excelente Remuneracion,-1,"Responsibilities:
Work with business users to understand business requirements
Translate business requirements to technical designs
Implement technical architectures using best practices
Design and implement highly scalable, resilient, available and maintainable systems
Put implementations into production and provide production support
Mentor junior engineers
Qualifications",-1,DaBrein Solutions,Buenos Aires,-1,Unknown,-1,Company - Public,-1,-1,Less than $1 million (USD),-1
Senior Data Engineer,-1,"Versent is an Australian-born technology company, focused on architecting, building & operating cloud native applications, data streams, platforms and services. Our solutions are centred around AWS and best of breed technology. From a stand-still start in 2014, we've grown to over 380 family members both locally and internationally. With a diversified offering in professional services, managed services and product, we are poised for significant growth in 2021.

Versent is an Australian-born technology company, focused on architecting, building & operating cloud native applications, data streams, platforms and services. Our solutions are centred around AWS and best of breed technology. From a stand-still start in 2014, we've grown to over 360 family members both locally and internationally. With a diversified offering in professional services, managed services and product, we are poised for significant growth in 2020.
Normal",3.8,"Versent
3.8",Argentina,-1,201 to 500 Employees,2014,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1
Full Stack Engineer - Mulesoft,-1,"To get the best candidate experience, please consider applying for a maximum of 3 roles within 12 months to ensure you are not duplicating efforts.
As a Software Engineer at MuleSoft, a Salesforce Company, you will work on a small SCRUM team to drive the development of modular, composable, and/or maintainable microservices to expose the functionality of the world’s leading integration platform to customers and allow us to scale platform usage around the world. Our teams own mission-critical aspects of a rapidly growing, globally distributed platform and, as such, you will have an incredible amount of impact on the current state and future direction of our product, with visibility throughout the organization and a significant opportunity to take ownership

Some of Our Current Projects
Join our Mulesoft teams to help the world leading execution engine that powers thousands of Integrations and APIs worldwide of most important companies on their mission critical applications.",4.4,"Salesforce
4.4",Buenos Aires,-1,10000+ Employees,1999,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1
Data Engineer (Buenos Aires),-1,"Overview


Rise Interactive (http://www.riseinteractive.com), a rapidly growing full-service interactive advertising agency, is looking to hire a Data Engineer for our Innovation team in our Buenos Aires office! We are looking for a self-directed, detail-oriented individual who thrives in an entrepreneurial culture as we grow our quickly expanding client base.

Summary and Scope


Tired working on the same thing each day and then trapped by red tape when an opportunity to use a new technology comes along? As a Data Engineer at Rise, you will be part of a team of talented engineers that builds and maintains Connex which is our industry leading, multi-channel media optimization platform. Help turn high-level business missions into fully architected end-to-end solutions involving heterogeneous sources, performant ETL application, integrated schema designs, and efficient data access patterns. Are you up for the challenge of being part of a company that continues to lead and disrupt the digital marketing landscape with its technology and innovation?



We operate a cross-functional team that specializes when needed but aims to have everyone able to contribute. Duties of the Data Engineer include:",-1,Rise Interacitve - Neuvoo/Talent.com,Buenos Aires,-1,-1,-1,-1,-1,-1,-1,-1
Tech Lead Data Engineer,-1,"Somos Naranja X, el brazo fintech de @Naranja que ofrece soluciones enfocadas en Pagos, Cobros y Ahorros, con una oferta para individuos y otra para comercios tanto para clientes Naranja como para el mercado abierto.
Queremos sumar personas a nuestros equipos que sean apasionados por la tecnología y la innovación. Apuntamos a personas con muchas ganas de aportar nuevas ideas, con una gran mirada analítica, que se sientan cómodos en un ambiente dinámico y en pleno crecimiento! Te sumás?

Principales desafíos:
Definir los procesos de ingesta, limpieza, transformación y validación de la
información.
Liderar el desarrollo de la infraestructura de datos de NaranjaX diseñando y
construyendo sistemas de procesamiento de datos escalables, en un contexto
crecimiento 10X
amplia variedad de fuentes.
mantener sistemas que utilizan los datos de la empresa de manera escalable, así
como para produccionar y optimizar los modelos
la calidad y consistencia de los datos proponiendo soluciones para mejorarlos.

Requisitos


backend y datos.
datos.
Athena, Redshift, EMR, etc.).

Apache NiFi y Apache Airflow.
Beneficios

Buscamos un team player, con motivación para superarse y con capacidad para ver el big
picture garantizando la escalabilidad.
Es importante la capacidad para priorizar, comprometerse con un objetivo y performance
del flujo de información.
Te proponemos ser protagonista de tu desarrollo, la posibilidad de crecer y co - crear la
estrategia de la compañía.
¡Nos diferenciamos por nuestra cultura y filosofía de trabajo, sumate vos también a vivir
experiencias únicas en una de las mejores compañías para trabajar del país!

Naranja X se lanza en 2019 buscando robustecer el ecosistema de Naranja y del grupo Galicia. Esto nos permite transitar nuestros primeros pasos como una organización nueva que construye sus productos y cultura detrás de una marca querida y cercana, además de ser uno los mejores lugares para trabajar en Latinoamérica.
A través de nuestra app queremos simplificarle la vida a las personas permitiéndoles transferir, pagar y recibir pagos en el acto desde su celular, cargar su tarjeta de transporte en las principales ciudades del país y acceder a una tarjeta VISA tanto virtual como física!
Estamos basados en Buenos Aires, donde nuestro equipo de más de 200 personas trabaja para crear soluciones digitales de rápida adopción y escalabilidad.",3.3,"Naranja X
3.3",Argentina,-1,Unknown,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
JavaScript Tools Engineer,-1,"The database market is extensive (the IDC estimates it to be $89B+ by 2024!) and MongoDB is at the head of its disruption. The MongoDB community is transforming industries and empowering developers to build amazing apps that people use every day. We are the leading modern data platform and the first database provider to IPO in over 20 years. Join our team and be at the forefront of innovation and creativity.

MongoDB is seeking an engineer to develop and maintain applications that streamline support processes and accelerate case resolution. In particular, the engineer will participate in the full development lifecycle of web applications and dashboards used by the Customer Engineering organization and MongoDB customers. This includes developing, testing and deploying custom solutions using a variety of technologies, with a focus on modern web JavaScript technologies (React, Typescript, etc.).



The right candidate for this role will have:


The Tools Engineer will be successful in this role when they can execute the following strategic tasks:
To drive the personal growth and business impact of our employees, we're committed to developing a supportive and enriching culture for everyone. From employee affinity groups, to fertility assistance and a generous parental leave policy, we value our employees' wellbeing and want to support them along every step of their professional and personal journeys. Learn more about what it's like to work at MongoDB, and help us make an impact on the world!

*MongoDB is an equal opportunities employer.*",4.5,"MongoDB
4.5",Buenos Aires,-1,1001 to 5000 Employees,2007,Company - Public,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1
Data Engineer - Importante Empresa de Entretenimientos - Palermo,-1,"Seleccionamos un Data Engineer que cuente con al menos 3 años de experiencia en puestos similares, tendrá como objetivo brindar soporte al negocio apuntalando la toma de decisión basada en datos.
Serán sus principales tareas
Definir e implementar modelos de datos.
Gestionar las tareas ETL y en el DataWarehouse
Brindar soporte al cliente interno colaborando con la toma de decisiones basado en datos.
Elaborar reportes con PowerBi.
Seleccionamos Data Engineer para sumarse al equipo de una Importante Empresa de Entretenimientos ubicada en Palermo,

Requisitos

Formación en área de sistemas.
Manejo avanzado de PowerBI, su arquitectura y funcionamiento.
Amplio y avanzado conocimiento de lenguajes de programación de bases de datos (SQL, Store Procedure)
Manejo de estructuras de datos de sistemas actuales y confeccionar estructuras de datos del DataWarehouse .
Conocimientos de Python y .Net para construir los ETL.
Conocimientos sobre tecnologías Cloud AWS y Azure ( deseable)

Beneficios

Se ofrece un importante desafío profesional en una empresa con un excelente clima laboral, con importantes condiciones de contratación y beneficios.",-1,Ipsum HR,Buenos Aires,-1,Unknown,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
Software Engineer- Heroku,-1,"To get the best candidate experience, please consider applying for a maximum of 3 roles within 12 months to ensure you are not duplicating efforts.
Heroku, a Salesforce company, has immediate opportunities for extremely talented Distributed Systems Software Developers who want their lines of code to have significant, measurable and positive impact for users, the company's bottom line and the industry. You will need deep experience with concurrency, large scale systems, proficiency with solving real-world data management challenges, a strong understanding of how to architect solutions that are highly available, and a proven ability to design, develop, and optimize the core back-end systems. This role will encompass architecture, design, implementation, and testing to ensure we build products right and release them with high quality. In addition, we embrace total ownership of systems, and are responsible for operating and monitoring the components we write.
Our Technology, Marketing & Products Engineering team is responsible for innovating and maintaining a massive distributed systems engineering platform that ships hundreds of features to production for tens of millions of users across all industries every day. Our users count on our platform to be highly reliable, lightning fast, supremely secure, and to run their business-critical applications.",4.4,"Salesforce
4.4",Buenos Aires,-1,10000+ Employees,1999,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1
Software Engineer,-1,"MURAL is on a mission to inspire and connect imagination workers globally.


MURAL is a digital workspace for visual collaboration that connects over 50 percent of the Fortune 100. Teams at global enterprises including IBM, USAA, E-Trade, Intuit, SAP, Atlassian, Autodesk, and GitHub embrace visual collaboration to run more productive meetings and workshops. This leads to a more creative, engaging, and fun way of working together, all in a welcoming, simple-to-use online space.

Headquartered in San Francisco, California, MURAL employs over 300 people around the world. In 2020, MURAL raised $118M in a series B round of financing and are working hard to take MURAL to the next level.


We are looking for a Technical Support Engineer to provide enterprise-level assistance to our customers with technology. Our Engineer will evaluate technical problems and drive down to root causes in order to implement sustainable countermeasures This is not a position to assist or support customers but to build custom solutions for our CX team to help them on a daily basis.



We take full ownership of the solutions we create. Therefore you will be involved in various software engineering and analyst roles.


We are looking for a candidate with 3+ years of experience in a Business Analyst role, who has attained a Graduate degree in Computer Science, Business Administration, Informatics, Information Systems or another quantitative field.",4.8,"Salesforce
4.4",Buenos Aires,-1,201 to 500 Employees,2012,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1
Software Engineer - Anypoint Studio,-1,"To get the best candidate experience, please consider applying for a maximum of 3 roles within 12 months to ensure you are not duplicating efforts.
MuleSoft, a Salesforce Company, sits at the heart of all convergent technologies trends (SaaS, big data, APIs, microservices, etc.), and our developers are tackling some of the most interesting problems in technology today.
The Anypoint Studio team is looking for senior software engineers to have an incredible amount of impact on the current and the next generation of Mulesoft’s flagship IDE which is used across all our customers to build Mule applications. Our vision is to provide an all-in-one experience supporting API & integration development, across the entire application lifecycle, on-premises and in the cloud.
MuleSoft Software Engineers come from a wide variety of backgrounds and work anywhere in the stack, but all care about craftsmanship in their code, are naturally curious self-learners, and build the right solution for the long term rather than the right solution for right now.",4.4,"Salesforce
4.4",Buenos Aires,-1,10000+ Employees,1999,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1
Software Engineer,-1,"We are seeking a unicorn to join our industry-leading technology team co-founded by the former CTO of Salesforce.com. This position is for our growing engineering team in our Buenos Aires office, located at Area Tres El Salvador in Palermo.

Our technology stack includes Java server technologies, NoSql, Github, single-­page JavaScript web techniques (jQuery, React, and Backbone), and patent­ pending analytical methods on top of MongoDB and AWS.

Desired Skills & Expertise
Proficiency with scalable server­-side Java; ideally in the design of mission critical enterprise applications
Familiarity with data driven and data focused applications, data scalability techniques; ideally a knowledge of SQL as well as modern NoSql techniques


We are a team of passionate hospitality and technology professionals delivering a modern platform to hoteliers in over 60 countries. Our solutions address the biggest problems faced by the hospitality industry by simplifying distribution complexity and optimizing profitability with unique and powerful applications that increase conversion, guest loyalty, operational efficiency and revenue. Our goal is to become the most trusted, effective and widely used hotel technology company in the world. Founded in 2012, Duetto is headquartered in San Francisco with offices in Las Vegas, London, Singapore and Buenos Aires. Duetto is backed by leading investors: Warburg Pincus, Accel Partners, Icon Ventures, and Battery Ventures. If you want to be a part of a fast-growing company, working with amazing people tackling big challenges in a massive industry, then Duetto is looking for you.",4.6,"Duetto
4.6",Buenos Aires,-1,51 to 200 Employees,2012,Company - Private,Enterprise Software & Network Solutions,Information Technology,$25 to $50 million (USD),-1
Data Scientist,-1,"About the vacancy


Our client is an on-demand delivery startup. The company provides opportunities to learn, grow, and help leading businesses and public-sector institutions address their most critical challenges.

The project is in the early stages of development. It is going to be a long-term project.

The onsite team consists of at least 15 people (back-end devs, front-end devs, project manager, QA Engineer, Designers, etc.). They use SCRUM methodology.",4.9,"Duetto
4.6",Buenos Aires,-1,1001 to 5000 Employees,1997,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),-1
Back End Engineer - Mulesoft,-1,"To get the best candidate experience, please consider applying for a maximum of 3 roles within 12 months to ensure you are not duplicating efforts.
As a Software Engineer at MuleSoft, a Salesforce Company, you will work on a small SCRUM team to drive the development of modular, composable, and/or maintainable microservices to expose the functionality of the world’s leading integration platform to customers and allow us to scale platform usage around the world. Our teams own mission-critical aspects of a rapidly growing, globally distributed platform and, as such, you will have an incredible amount of impact on the current state and future direction of our product, with visibility throughout the organization and a significant opportunity to take ownership

Some of Our Current Projects
Join our Mulesoft teams to help the world leading execution engine that powers thousands of Integrations and APIs worldwide of most important companies on their mission critical applications.",4.4,"Salesforce
4.4",Buenos Aires,-1,10000+ Employees,1999,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1
Data Engineer Ssr/Sr,-1,"En Jam City Argentina seguimos en la búsqueda de un Data Engineer Ssr/Sr:

Integrado al área de Analytics, el puesto requiere de la realización de tareas que involucran análisis, diseño y desarrollo de procesos de ETL en plataformas de Big Data que surgen del ecosistema de datos corporativos que afectan principalmente a:

Facturación de la compañía.
Flujo de bienes virtuales en las economías de los juegos.
Proyecciones de ingresos.
Estimación de duración de los jugadores (lifetime).
Comunicación de métricas operacionales de juegos tipo match-3 y city-builders.

Enviar CV a: busquedas@jamcity.com",4.0,"Jamcity
4.0",Buenos Aires,-1,501 to 1000 Employees,2010,Company - Private,Video Games,Media,Unknown / Non-Applicable,-1
QA Engineer,-1,"This position will involve testing data coming from different companies like Facebook, Google Ads, Salesforce, etc., so it is really helpful to have someone familiar working with APIs and testing using a tool like Postman.
We need someone that is detail oriented, as changes to the code can affect data for existing customers. Verifying that data has not changed and that all previous functionality still works is a big part of the job, but can feel tedious and time-consuming for someone that does not enjoy working with the detail

QA is not an afterthought. We expect our testers to be involved in the planning, execution and rollout of bug fixes and new features.

Our client is simple business intelligence (BI) created specifically for growing companies. We are making BI accessible and affordable so that anyone can get answers unique to their business.
With 140+ data connections you can blend all of your data for true insights. Don’t worry about having time to build reports, Dataset Playbooks remove the need clean and prep data. Use TV Mode and the app to monitor live metrics so you’re always making the best decisions.

They help everyone use data to grow their business. We provide ETL, warehousing, visualization and sharing technologies to help everyone know what to do next, with data.

Requisitos


Finding and verifying newly reported bugs involving both core functionality and upcoming featuresWorking closely on a team with Developers and Product Managers, killing bugs and releasing high quality features
Performing ad-hoc and regression testing to improve quality in the app
Testing API requests made to data sources with tools like Postman
Verifying data integrity when changes are made to an API

WHAT YOU NEED TO GET THE JOB DONE

Excellent written and verbal communication skills for working with real people
Genuine attitude of ownership - knowing how the app works, and when it breaks
Creative problem-solving skills, including the ability to learn quickly and work in a fast-paced environment with quick turnaround

WHAT YOU’LL LOVE ABOUT US

Deep company culture of caring about the customer and each other
Active learning environment with time and resources to grow your skills
Genuine work/life balance
We are a small, scrappy team where every member has a big impact

Beneficios

Unlimited PTO
Medical Insurance
Dental Insurance
Parental Leave",4.2,"Schmitman HR
4.2",Argentina,-1,1 to 50 Employees,2015,Private Practice / Firm,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,-1
"Software Engineer, Backend",-1,"Medallia’s mission is to help companies win through customer experience. The world’s best-loved brands trust Medallia’s Experience Cloud™, which embeds the pulse of the customer in an organization and empowers employees with the real-time customer data, insights, and tools they need to make every experience great. Named a leader in the most recent Forrester Wave and ranked in the 2018 Forbes Cloud 100 list, Medallia is growing quickly, with a global footprint that spans Silicon Valley, Austin, New York, Washington DC, London, Paris, Sydney, Buenos Aires, and Tel Aviv. Here, we value people for each of the aspects that make them whole. We believe that people should not be defined only by a job title—nobody is ""just an engineer"" or ""just a salesperson."" We are each partners, parents, children, siblings, friends, and former classmates. We have different backgrounds and we celebrate different cultures. And, just like our product, we honor each of the experiences that build our people.

At Medallia we hire the whole person, not just a part of them.",4.0,"Medallia, Inc.
4.0",Buenos Aires,-1,1001 to 5000 Employees,2001,Company - Public,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),-1
Senior Data Engineer (AWS) - DevOps,-1,"Rappi is the game changer startup for last mile delivery in Latam. With more than 100K orders daily, we are making easy our customers lives by offering all the services available in their cities and delivering it in less than 30 minutes.

We are looking for a Senior Data Engineer who will be responsible for building, improving and maintaining a scalable data pipeline infrastructure required for extraction, transformation, and loading of terabytes of data from thousands of sources to our analytics platform.

You will have the opportunity to apply cutting-edge technologies in large scale environment with a challenging rapid growth pace, taking ownership of both internal and external services, and applying all your skills to make an impact on the whole company.

You will be working with a skilled group of international tech specialists, on a high pressure hard-work environment.",3.6,"Rappi
3.6",Buenos Aires,-1,1001 to 5000 Employees,2015,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1
