Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
QA Engineer III,-1,"RealPage is changing the technology real estate industry and our teammates know how to think big and leave their mark. If you want to join a globally progressive and inclusive company devoted to excellence, we are looking for you!

We are the leading global provider of software and data analytics to the real estate industry. We navigate clients toward the right decisions with data and technology insights they can only get from RealPage. Serving our clients is our highest priority and RealPage teammates are our greatest asset.

Come join a team where your work makes an impact every day!",3.5,"RealPage
3.5",Medellín,-1,5001 to 10000 Employees,1998,Company - Public,Computer Hardware & Software,Information Technology,$500 million to $1 billion (USD),-1
Software Engineer - Multi Account,-1,"Because you belong at Twilio.

The Who, What, Why and Where


Twilio's Platform Engineering team is responsible for building the core compute, communications, and deployment systems used across all engineering teams at Twilio. We build the tools and platforms that allow Twilio Engineering teams to focus on their area of expertise, from the Twilio Console and Edge API down to the Voice, Video, and IoT core.

As Twilio continues its journey to empower our customers to build any communications experience across any channel, the Platform Engineering team ensures we can scale as the business grows. As stewards for how Twilio engineers run their applications, we sit at the intersection of application engineering, architecture, design, and operations -- the decisions we make and tools we build have a lasting impact on how Twilio's services delight our customers.



Twilio is looking for an experienced Software Engineer to join Platform Engineering and build the future of our developer platform as part of our Platform Engineering team in South America. You may be a fit if:


As a Software Engineer, you will live the Twilio Magic values:


Twilio is comprised of 150+ empowered autonomous engineering teams that are mini-startups each responsible for a piece of the larger Twilio puzzle. We serve the many teams that build a wide array of application shapes, sizes, and flavors for Twilio. Orchestration provides compute services that are a part of each and every Twilio request, API call, data access, and customer interaction. Containerization and Kubernetes are key to our short and long term vision to build a more resilient, flexible, and responsive engineering platform.

Twilio believes in the power of Platforms to create demonstrate and empower developers. Our internal platforms enable our own small teams of developers to accelerate their delivery by enabling them to focus on making world-class services that delight our customers.

Twilio is a company that is empowering the world's developers with modern communication in order to build better applications. Twilio is truly unique; we are a company committed to your growth, your learning, your development, and your entire employee experience. We only win when our employees succeed and we're dedicated to helping you develop your strengths. We have a cultural foundation built on diversity, inclusion, and innovation and we want you and your ideas to thrive at Twilio.



This position is located wherever you are in Colombia: you'll be a fully remote employee that works from home full-time. You'll periodically travel to our HQ in San Francisco, CA; travel time is expected to be less than 10% -- after your initial onboarding, about a week of travel per quarter.

Around the world, Twilio offers benefits and perks to support the physical, financial, and emotional well being of you and your loved ones. No matter where you are based, you will experience a company that believes in small teams for maximum impact; seeks well-rounded talent to ensure a full perspective on our customers' experience, understands that this is a marathon, not a sprint; that continuously and purposefully builds an inclusive culture that empowers everyone to do their best work and be the best version of themselves.



Millions of developers around the world have used Twilio to unlock the magic of communications to improve any human experience. Twilio has democratized communications channels like voice, text, chat, video and email by virtualizing the world's communications infrastructure through APIs that are simple enough for any developer to use, yet robust enough to power the world's most demanding applications. By making communications a part of every software developer's toolkit, Twilio is enabling innovators across every industry — from emerging leaders to the world's largest organizations — to reinvent how companies engage with their customers.",4.2,"Twilio
4.2",Bogotá,-1,1001 to 5000 Employees,2008,Company - Public,Internet,Information Technology,$1 to $2 billion (USD),-1
Software QA Engineer,-1,"Koombea is looking for a QA Engineer to join our QA team in Barranquilla or as a remote worker. Your main goal is to assess software quality and feature releases through manual testing. For new feature releases, youll be responsible for finding and reporting bugs, make suggestions and considerations, as well as ensuring that every phase and feature of the software solution is tested and that any potential issue is identified and fixed before the product goes live.

As a Koombea QA Engineer, youll be responsible for test plan creation, maintenance, review and execution. Youll also interact with product managers, architects, developers as well as technical writers all throughout the product lifecycle - from concept to implementation - and act as the voice of the customer to maintain quality of the product suite.

Responsibilities
Powered by JazzHR",4.6,"Koombea Inc
4.6",Colombia,-1,51 to 200 Employees,2007,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1
Project Senior Analyst-Data Science (C12),-1,"The Data Engineer will be responsible for employing machine learning techniques to create and sustain structures that allow for the analysis of data, while remaining familiar with dominant programming and deployment strategies in the field. During various aspects of this process, you should collaborate with coworkers to ensure that your approach meets the needs of each project.

To ensure success as a Data Engineer, you should demonstrate flexibility, creativity, and the capacity to receive and utilize constructive criticism. A formidable Data Engineer will demonstrate unsatiated curiosity and outstanding interpersonal skills.

Applies in-depth disciplinary knowledge, contributing to the development of new techniques and the improvement of processes based on Data Architect, EDL Development, Intelligent systems modeling modeling, Big Data Architect, Data modeling, Data Scientist, BI Architect and Data Analysis.

Integrates subject matter and SCRUM project management expertise within Development of data marts and collection, analysis for reports and mining.

Requires in-depth understanding of how areas collectively integrate within the sub-function as well as coordinate and contribute to the objectives of the function and overall business.

Requires good analytical skills in order to filter, prioritize and validate potentially complex and dynamic material from multiple sources. Strong communication and diplomacy skills are required. Regularly assumes informal/formal leadership role within teams.

-------------------------------------------------



Project and Program Management

-------------------------------------------------



Project Management

------------------------------------------------------



Full time

------------------------------------------------------

Citi is an equal opportunity and affirmative action employer.

Qualified applicants will receive consideration without regard to their race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or status as a protected veteran.

Citigroup Inc. and its subsidiaries (""Citi) invite all qualified interested applicants to apply for career opportunities. If you are a person with a disability and need a reasonable accommodation to use our search tools and/or apply for a career opportunity review .

View the """" poster. View the .

View the .

View the",3.9,"Citi
3.9",Bogotá,-1,10000+ Employees,1812,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD),-1
Data Analyst - Data Team,-1,"Nosotros:

El mayor patrimonio de un hogar en América Latina es su vivienda. La movilidad geográfica y financiera está estancada: baja liquidez, ausencia de plataformas comerciales robustas, prestadores de servicio fragmentados e informales. Nuestra misión es transformar la industria residencial, con tecnología, datos y servicio de clase mundial, darle movilidad patrimonial y geográfica a los hogares latinoamericanos. Para cumplir la misión, estamos construyendo una plataforma tecnológica que asiste al comprador de vivienda a lo largo de todo su proceso, desde la búsqueda inicial, hasta la financiación y el cierre.

El Cargo:

En el área de Datos de La Haus, estamos buscando analistas de datos, con vocación de controvertir, experimentar, investigar, y profundizar en el conocimiento de los datos de la compañía, todo ello en procura de afianzar el ADN de la misma de modo que permitir de paso su crecimiento profesional y personal.

El foco del rol está claramente direccionado a la generación de análisis descriptivos por medio de las diferentes técnicas disponibles, empleando los recursos tecnológicos que la compañía disponga para su correcta ejecución. Las fuentes a manipular serán tanto externas como internas. En el ámbito de las fuentes internas es deseable un nivel intermedio o avanzado de SQL, sumado al uso de otros lenguajes que pueden manipular y analizar datos.

Algunas de las tecnologías a considerar como fuentes de datos son:







- Póliza de Salud

- Día de Cumpleaños

- Trabajo en Remoto

- Apoyo económico en formación

- Coaching Psicológico

- Trabajo orientado a objetivos",5.0,"La Haus
5.0",Medellín,-1,51 to 200 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
Project Senior Analyst-Data Science (C12),-1,"The Data Engineer will be responsible for employing machine learning techniques to create and sustain structures that allow for the analysis of data, while remaining familiar with dominant programming and deployment strategies in the field. During various aspects of this process, you should collaborate with coworkers to ensure that your approach meets the needs of each project.

To ensure success as a Data Engineer, you should demonstrate flexibility, creativity, and the capacity to receive and utilize constructive criticism. A formidable Data Engineer will demonstrate unsatiated curiosity and outstanding interpersonal skills.

Applies in-depth disciplinary knowledge, contributing to the development of new techniques and the improvement of processes based on Data Architect, EDL Development, Intelligent systems modeling modeling, Big Data Architect, Data modeling, Data Scientist, BI Architect and Data Analysis.

Integrates subject matter and SCRUM project management expertise within Development of data marts and collection, analysis for reports and mining.

Requires in-depth understanding of how areas collectively integrate within the sub-function as well as coordinate and contribute to the objectives of the function and overall business.

Requires good analytical skills in order to filter, prioritize and validate potentially complex and dynamic material from multiple sources. Strong communication and diplomacy skills are required. Regularly assumes informal/formal leadership role within teams.

-------------------------------------------------



Project and Program Management

-------------------------------------------------



Project Management

------------------------------------------------------



Full time

------------------------------------------------------

Citi is an equal opportunity and affirmative action employer.

Qualified applicants will receive consideration without regard to their race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or status as a protected veteran.

Citigroup Inc. and its subsidiaries (""Citi) invite all qualified interested applicants to apply for career opportunities. If you are a person with a disability and need a reasonable accommodation to use our search tools and/or apply for a career opportunity review .

View the """" poster. View the .

View the .

View the",4.0,"Citibank
4.0",Bogotá,-1,1001 to 5000 Employees,-1,Company - Private,Lending,Finance,Less than $1 million (USD),-1
Data Analyst - Data Team,-1,"Nosotros:

El mayor patrimonio de un hogar en América Latina es su vivienda. La movilidad geográfica y financiera está estancada: baja liquidez, ausencia de plataformas comerciales robustas, prestadores de servicio fragmentados e informales. Nuestra misión es transformar la industria residencial, con tecnología, datos y servicio de clase mundial, darle movilidad patrimonial y geográfica a los hogares latinoamericanos. Para cumplir la misión, estamos construyendo una plataforma tecnológica que asiste al comprador de vivienda a lo largo de todo su proceso, desde la búsqueda inicial, hasta la financiación y el cierre.

El Cargo:

En el área de Datos de La Haus, estamos buscando analistas de datos, con vocación de controvertir, experimentar, investigar, y profundizar en el conocimiento de los datos de la compañía, todo ello en procura de afianzar el ADN de la misma de modo que permitir de paso su crecimiento profesional y personal.

El foco del rol está claramente direccionado a la generación de análisis descriptivos por medio de las diferentes técnicas disponibles, empleando los recursos tecnológicos que la compañía disponga para su correcta ejecución. Las fuentes a manipular serán tanto externas como internas. En el ámbito de las fuentes internas es deseable un nivel intermedio o avanzado de SQL, sumado al uso de otros lenguajes que pueden manipular y analizar datos.

Algunas de las tecnologías a considerar como fuentes de datos son:







- Póliza de Salud

- Día de Cumpleaños

- Trabajo en Remoto

- Apoyo económico en formación

- Coaching Psicológico

- Trabajo orientado a objetivos",5.0,"La Haus
5.0",Medellín,-1,51 to 200 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
Software Engineer - Engagement Intelligence (AI),-1,"Because you belong at Twilio.

The Who, What, Why and Where

Twilio is growing rapidly and is looking for Software Engineers who want to design, develop, deploy, and operate services at scale to power Twilio's AI/ML product suite. You are eager to learn from the team as well as inspire your teammates with your knowledge and skills. You are a results-oriented thinker and builder who has an owner's mindset about the services you own and operate. You have a passion for operational excellence, and thinking at scale comes naturally to you.

Who?

Twilio is looking for versatile software engineers who lives the Twilio Magic. They also have:
Not required, but a plus:


Today, Twilio powers the delivery of billions of the world's communications. Customer conversations are one of the most informative indicators of a product and business' health. They cover every time a customer was delighted, frustrated, buying more, closing their account, needing help, etc. But usually those conversations are trapped away in a black box, analyzed only by listening to them one by one, or with basic keyword search capabilities.

The Twilio AI team is building a platform that uses machine learning to transcribe, categorise, and extract meaning out of customer conversations so companies can evaluate every one of them and build workflows that automate actions, like prioritizing high value leads to follow up on or identifying customers likely to churn. Our goal is to help companies power more effective business processes and better customer engagement, by understanding the meaning in every conversation.

Twilio is a company that is empowering the world's developers with modern communication in order to build better applications. Twilio is truly unique; we are a company committed to your growth, your learning, your development, and your entire employee experience. We only win when our employees succeed and we're dedicated to helping you develop your strengths. We have a cultural foundation built on diversity, inclusion, and innovation and we want you and your ideas to thrive at Twilio.



We employ diverse talent from all over the world and we believe great work can be done anywhere. This position will either be located in our Bogotá office or remote anywhere within Colombia. Around the world, Twilio offers benefits and perks to support the physical, financial, and emotional well being of you and your loved ones. No matter where you are based, you will experience a company that believes in small teams for maximum impact; seeks well-rounded talent to ensure a full perspective on our customers' experience, understands that this is a marathon, not a sprint; that continuously and purposefully builds an inclusive culture that empowers everyone to do their best work and be the best version of themselves.



Millions of developers around the world have used Twilio to unlock the magic of communications to improve any human experience. Twilio has democratized communications channels like voice, text, chat, video and email by virtualizing the world's communications infrastructure through APIs that are simple enough for any developer to use, yet robust enough to power the world's most demanding applications. By making communications a part of every software developer's toolkit, Twilio is enabling innovators across every industry — from emerging leaders to the world's largest organizations — to reinvent how companies engage with their customers.",4.2,"Twilio
4.2",Bogotá,-1,1001 to 5000 Employees,2008,Company - Public,Internet,Information Technology,$1 to $2 billion (USD),-1
Senior Data Analyst,-1,"About 10Pearls

10Pearls is an end-to-end digital technology services partner that helps businesses with innovative product development, digitalization of existing business processes, modernization and acceleration through augmentation of existing teams. We leverage our deep understanding of the latest technologies and the nuances of the digital landscape in your specific industry to drive company growth, no matter where you are on your digital journey.

10Pearls is proud to have a diverse clientele including large enterprises, SMBs, and high growth startups. We work with clients across industries, including but not limited to healthcare/life sciences, energy, communications/media, financial services, technology and education. Our many long-term, successful partnerships are built upon trust, integrity, and successful delivery and execution. To learn more, visit our website.



we are looking for a senior data analyst that has experience working with relational databases (SQL Server) and big data (Azure Data lakes). This resource would be responsible for developing ad hoc queries for reporting and data manipulation. They would be required to perform data analysis to uncover data requirements for new features and support troubleshooting reported data related issues. Be involved in designing and implementing new data solutions.

Powered by JazzHR",4.6,"10Pearls
4.6",Medellín,-1,201 to 500 Employees,2004,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1
Sales Engineer,-1,"Hewlett Packard Enterprise advances the way people live and work. We bring together the brightest minds to create breakthrough technology solutions, helping our customers make their mark on the world.

Aruba is redefining the IT EDGE. Creating new customer experiences by building intelligent spaces and digital workspaces. We are focused on campus, branch, mobility and the IoT to transform business models with the combined power of compute, context, control and secure connectivity.

In a typical day as a Presales Technical Consultant / Sales Engineer , you would
• Identify the customer needs, site-specific, corporate parameters, constraints and required project steps.
• Identify information on competitors and product roll-out data/training needs
• Understand the architecture of appropriate technical solutions
• Investigate, adopt and optimize the solution design to requirements
• Create appropriate test plans to validate a solution and its components, as well as identify the scalability and potential challenges
• Communicate with the customer executive management and business executives globally, building customer loyalty
• Represent HPE as technical expert with customers and advancing opportunities through the use of effective consultative selling techniques
• Deliver customer workshops for further understanding of issues and buy-in to HPE's proposals
• Play leadership roles in peer education programs
• Understand the roles and effectively direct other teams and resources within HPE and partners globally
• Facilitate smooth transition from sales to implementation while analyzing and contributing to the presales direction for major areas of a BU

• Good at partnering, innovating, and making things happen. You are aligned to our core values.
• Holding a technical University or Bachelor's degree
• Typically +5 years experienced in technical consultative selling and account management

• An expert when it comes to HPE's latest networking technologies and solutions, as well as competitive solutions
• Able to understand technical innovations and trends, customer value chains and business requirements
• Experienced in resource management and investment concepts to justify solutions for customers
• Understanding the competition and thereby positioning strategy and technology
• An exceptional leader for large technical projects, at a regional or global level",3.9,"Hewlett Packard Enterprise
3.9",Medellín,-1,10000+ Employees,2015,Company - Public,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1
Principal Software Engineer,-1,"SOUTHWORKS is growing fast and hiring fast. We’re not your average dev firm – so this is a great place to build your anything-but-average dev career.

This is where top developers get the opportunity to:

Be the best – You’ll work on elite three-person Fireteams with other sharp, skilled coders who know how to do top-notch, innovative work in record time.

Grow like crazy – You’ll take the next step in your career and have plenty of opportunities for professional development through weekly feedback sessions.

Take on the challenge – You’ll be tackling new things all the time, have the freedom to self-direct your own work, and get hands-on training with the latest technologies.",4.2,"SOUTHWORKS
4.2",Colombia,-1,201 to 500 Employees,2004,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),-1
Staff Software Engineer / Tech Lead,-1,"Because you belong at Twilio

The Who, What, Why and Where


At Twilio, our mission is to power the future of communications. Twilio Super Network simplifies, strengthens, and unites carrier communication networks using automated tools. We are looking for a passionate Senior Software Engineer (Technical Lead) who is excited at the opportunity to join a world-class engineering team based in Bogota-Colombia to tackle some of the hardest engineering problems at Twilio. This team, Interconnect Platform, is tasked with scaling the management and provisioning of Twilio's interconnections with customers and carriers around the globe by building and maintaining APIs, instrumentation, and automation tools.



Twilio is looking for a senior engineer who lives the Twilio Magic and has:


As a Senior Software Engineer / Tech Lead, you will live the Twilio Magic values:


Twilio has democratized communications channels like voice, text, chat, and video by virtualizing the world's telecommunications infrastructure through APIs that are simple enough for any developer to use, yet robust enough to power the world's most demanding applications.

Twilio's Super Network team is responsible for providing and leading the telco connectivity and services that power the Programmable Communications Cloud and Engagement Cloud products. We do this by ensuring the network remains healthy, provides the coverage and capabilities customers require and operates in a cost-efficient manner.

Twilio is a company that is empowering the world's developers with modern communication in order to build better applications. Twilio is truly unique; we are a company committed to your growth, your learning, your development, and your entire employee experience. We only win when our employees succeed and we're dedicated to helping you develop your strengths. We have a cultural foundation built on diversity, inclusion, and innovation and we want you and your ideas to thrive at Twilio.



This position will be located in our beautiful office in Bogotá, Colombia. Around the world, Twilio offers benefits and perks to support the physical, financial, and emotional well being of you and your loved ones. No matter where you are based, you will experience a company that believes in small teams for maximum impact; seeks well-rounded talent to ensure a full perspective on our customers' experience, understands that this is a marathon, not a sprint; that continuously and purposefully builds an inclusive culture that empowers everyone to do their best work and be the best version of themselves.



Millions of developers around the world have used Twilio to unlock the magic of communications to improve any human experience. Twilio has democratized communications channels like voice, text, chat, video and email by virtualizing the world's communications infrastructure through APIs that are simple enough for any developer to use, yet robust enough to power the world's most demanding applications. By making communications a part of every software developer's toolkit, Twilio is enabling innovators across every industry — from emerging leaders to the world's largest organizations — to reinvent how companies engage with their customers.

Twilio is proud to be an equal opportunity workplace and is an affirmative action employer. We are committed to equal opportunity regardless of race, color, ancestry, religion, gender, gender identity, parental or pregnancy status, national origin, sexual orientation, age, citizenship, marital status, disability, or Veteran status and operate in compliance with the San Francisco Fair Chance Ordinance.",4.2,"Twilio
4.2",Bogotá,-1,1001 to 5000 Employees,2008,Company - Public,Internet,Information Technology,$1 to $2 billion (USD),-1
Staff Software Engineer / Tech Lead,-1,"Because you belong at Twilio

The Who, What, Why and Where


At Twilio, our mission is to power the future of communications. Twilio Super Network simplifies, strengthens, and unites carrier communication networks using automated tools. We are looking for a passionate Senior Software Engineer (Technical Lead) who is excited at the opportunity to join a world-class engineering team based in Bogota-Colombia to tackle some of the hardest engineering problems at Twilio. This team, Interconnect Platform, is tasked with scaling the management and provisioning of Twilio's interconnections with customers and carriers around the globe by building and maintaining APIs, instrumentation, and automation tools.



Twilio is looking for a senior engineer who lives the Twilio Magic and has:


As a Senior Software Engineer / Tech Lead, you will live the Twilio Magic values:


Twilio has democratized communications channels like voice, text, chat, and video by virtualizing the world's telecommunications infrastructure through APIs that are simple enough for any developer to use, yet robust enough to power the world's most demanding applications.

Twilio's Super Network team is responsible for providing and leading the telco connectivity and services that power the Programmable Communications Cloud and Engagement Cloud products. We do this by ensuring the network remains healthy, provides the coverage and capabilities customers require and operates in a cost-efficient manner.

Twilio is a company that is empowering the world's developers with modern communication in order to build better applications. Twilio is truly unique; we are a company committed to your growth, your learning, your development, and your entire employee experience. We only win when our employees succeed and we're dedicated to helping you develop your strengths. We have a cultural foundation built on diversity, inclusion, and innovation and we want you and your ideas to thrive at Twilio.



This position will be located in our beautiful office in Bogotá, Colombia. Around the world, Twilio offers benefits and perks to support the physical, financial, and emotional well being of you and your loved ones. No matter where you are based, you will experience a company that believes in small teams for maximum impact; seeks well-rounded talent to ensure a full perspective on our customers' experience, understands that this is a marathon, not a sprint; that continuously and purposefully builds an inclusive culture that empowers everyone to do their best work and be the best version of themselves.



Millions of developers around the world have used Twilio to unlock the magic of communications to improve any human experience. Twilio has democratized communications channels like voice, text, chat, video and email by virtualizing the world's communications infrastructure through APIs that are simple enough for any developer to use, yet robust enough to power the world's most demanding applications. By making communications a part of every software developer's toolkit, Twilio is enabling innovators across every industry — from emerging leaders to the world's largest organizations — to reinvent how companies engage with their customers.

Twilio is proud to be an equal opportunity workplace and is an affirmative action employer. We are committed to equal opportunity regardless of race, color, ancestry, religion, gender, gender identity, parental or pregnancy status, national origin, sexual orientation, age, citizenship, marital status, disability, or Veteran status and operate in compliance with the San Francisco Fair Chance Ordinance.",3.6,"Twilio
4.2",Bogotá,-1,501 to 1000 Employees,2007,Company - Private,Travel Agencies,Travel & Tourism,Unknown / Non-Applicable,-1
Static Data Analyst & Operations (C09),-1,"Attention to Requirements, Changes and Incidents for the maintenance of static data within the established SLAs
Ensure the correct execution of internal processes within the established maker / checker controls adherence to audit and control policies
Ensure the correct manage of the requirements through the Service Now, Citi Market Place and CRM work orders applications
Follow up on requirements with SMEs; ensuring that the tickets and work orders contain the necessary information details like: Rational, drivers, UAT evidences, SME approvals, to perform the actions required ensuring the correct configuration in the Production systems
-------------------------------------------------



Operations - Transaction Services

-------------------------------------------------



Cash Management

------------------------------------------------------



Full time

------------------------------------------------------

Citi is an equal opportunity and affirmative action employer.

Qualified applicants will receive consideration without regard to their race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or status as a protected veteran.

Citigroup Inc. and its subsidiaries (""Citi) invite all qualified interested applicants to apply for career opportunities. If you are a person with a disability and need a reasonable accommodation to use our search tools and/or apply for a career opportunity review .

View the """" poster. View the .

View the .

View the",3.9,"Citi
3.9",Bogotá,-1,10000+ Employees,1812,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD),-1
Static Data Analyst & Operations (C09),-1,"Attention to Requirements, Changes and Incidents for the maintenance of static data within the established SLAs
Ensure the correct execution of internal processes within the established maker / checker controls adherence to audit and control policies
Ensure the correct manage of the requirements through the Service Now, Citi Market Place and CRM work orders applications
Follow up on requirements with SMEs; ensuring that the tickets and work orders contain the necessary information details like: Rational, drivers, UAT evidences, SME approvals, to perform the actions required ensuring the correct configuration in the Production systems
-------------------------------------------------



Operations - Transaction Services

-------------------------------------------------



Cash Management

------------------------------------------------------



Full time

------------------------------------------------------

Citi is an equal opportunity and affirmative action employer.

Qualified applicants will receive consideration without regard to their race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or status as a protected veteran.

Citigroup Inc. and its subsidiaries (""Citi) invite all qualified interested applicants to apply for career opportunities. If you are a person with a disability and need a reasonable accommodation to use our search tools and/or apply for a career opportunity review .

View the """" poster. View the .

View the .

View the",4.0,"Citibank
4.0",Bogotá,-1,1001 to 5000 Employees,-1,Company - Private,Lending,Finance,Less than $1 million (USD),-1
Sr. Manual QA Engineer,-1,"We're a global IT consulting company helping our clients operate at their best, constantly developing new and exciting solutions to fulfill our clients’ needs.

At TEAM we might not always have the right opening for you available. But we are always interested in meeting great new talent and getting them onboard ASAP. This is why we have created our Talent Pool system through which we will preapprove high potential candidates so that when the time is right, we can expedite our hiring process.

We believe that a great workplace connects talented people and challenging tasks. And that's our underlying principle. If you want to work at one of the best global companies and be surrounded by people who support, you and push for innovation — come work with us

Responsibilities:


Must have skills:",4.4,"TEAM International
4.4",Colombia,-1,201 to 500 Employees,1991,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1
Staff Software Engineer - AccSec,-1,"Because you belong at Twilio.

The Who, What, Why and Where


Remote First in Colombia or Brazil; Bogota, Colombia

Twilio is growing rapidly and seeking a Staff Software Engineer to lead the design and implementation phases of cloud-based distributed systems built to seamlessly scale to several million transactions per day.

Who?

As a Staff, Software Engineer in the Account Security team, you will lead the design and implementation phases of cloud-based distributed systems built to seamlessly scale to several million transactions per day. Not only will you be responsible for tackling some of the most sophisticated and exciting technical problems in the industry, you will also be sharing your technical expertise with other engineers and leading them through an accelerated learning process.

You are intrigued by the intersection of the cloud, telecommunications and security spaces, how to harness the power of SMS and voice to enable millions of consumers to securely sign up and sign in every day using the services from the global brands they trust. You enjoy the challenge of owning a critical service and engineering it to work optimally in any circumstance.

You are also passionate about collaborating with multiple R&D and product teams, crafting together microservices and APIs that developers around the world will use to deliver new applications. You have strong communication skills, and a belief that team output is more important than individual output.



Account Security Engineering is the founding team of our Bogota office. Our developers build the leading Authy multi-factor authentication app used by millions around the world. Every day we push the boundaries of web-scale service delivery, operating with utmost reliability the API services that secure the online presence of the biggest brands. We are passionate about crafting simple APIs that developers will love.

By joining us you will have the opportunity to work with a team of forward-thinking and supportive professionals who will care about helping you on a successful career path.Twilio is truly unique; we are a company committed to your growth, your learning, your development, and your entire employee experience. We only win when our employees succeed and we're dedicated to helping you develop your strengths. We have a cultural foundation built on diversity, inclusion, and innovation and we want you and your ideas to thrive at Twilio.



This position will be located in either a remote location in Colombia or Brazil - or in our Bogota, Colombia office. With the latter, you will enjoy our perks: catered meals, snacks, monthly All Hands and more. What you will also get to experience is a company that believes in small teams for maximum impact; that strives to balance work and home life, that understands that this is a marathon, not a sprint; that continuously and purposefully builds an inclusive culture where everyone is able to do and be the best version of themselves. We seek people who naturally demonstrate our values, who are challenged by problems, empower others to thrive, people who can draw the owl and not be beholden to one playbook.



Millions of developers around the world have used Twilio to unlock the magic of communications to improve any human experience. Twilio has democratized communications channels like voice, text, chat, video and email by virtualizing the world's communications infrastructure through APIs that are simple enough for any developer to use, yet robust enough to power the world's most demanding applications. By making communications a part of every software developer's toolkit, Twilio is enabling innovators across every industry — from emerging leaders to the world's largest organizations — to reinvent how companies engage with their customers.

Invest in weeks dedicated to taking on hard problems and creating your own ideas. We have a cultural foundation built on diversity, inclusion, and innovation and we want you and your ideas to thrive at Twilio.",4.2,"Twilio
4.2",Bogotá,-1,1001 to 5000 Employees,2008,Company - Public,Internet,Information Technology,$1 to $2 billion (USD),-1
Mid. Manual QA Engineer,-1,"We're a global IT consulting company helping our clients operate at their best, constantly developing new and exciting solutions to fulfill our clients’ needs.

At TEAM we might not always have the right opening for you available. But we are always interested in meeting great new talent and getting them onboard ASAP. This is why we have created our Talent Pool system through which we will preapprove high potential candidates so that when the time is right, we can expedite our hiring process.

We believe that a great workplace connects talented people and challenging tasks. And that's our underlying principle. If you want to work at one of the best global companies and be surrounded by people who support, you and push for innovation — come work with us

Responsibilities:


Must have skills:",4.4,"TEAM International
4.4",Colombia,-1,201 to 500 Employees,1991,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1
Software Engineer – Radar,-1,"Pacesetting. Passionate. Together. 自 1899 年起，HELLA 作为全球排名前 位的汽车供应商之一，通过创新的照明系统和汽车电子技术树立了行业标杆。此外，公司是零件市场和私营修理车间最重要的合作伙伴之一。我们的动力是塑造面向未来的机动性和培育中心市场趋势，如自动驾驶、能效、电气化、连通性、数字化以及个性化。每天，全世界有超过 36,000 名员工凭借专业知识和创新能力满怀热情地为此而奋斗。

Pacesetting. Passionate. Together. Since 1899, HELLA, one of the leading automotive suppliers worldwide, has shaped the industry with innovative lighting systems and vehicle electronics. In addition, the company is one of the most important partners of the aftermarket and independent workshops. What motivates us: Shaping the mobility of tomorrow and fostering the central market trends such as autonomous driving, efficiency and electrification, connectivity and digitization as well as individualization. Every day, 36,000 employees worldwide are committed to this with passion, know-how and innovative strength.",3.9,"Hella
3.9",Kilómetro 96,-1,10000+ Employees,1899,Company - Private,Transportation Equipment Manufacturing,Manufacturing,$5 to $10 billion (USD),-1
Cloud Engineer,-1,"Landmark Software Services is the leading technology solutions provider of data and analytics, science, software, and services for the oil & gas industry. Join the team building iEnergy - the world’s premier petro technical cloud environment.

Landmark’s Cloud team is responsible for architecting, engineering, operating, and securing the cutting-edge, multi-cloud iEnergy SaaS platform used to deliver Landmark’s industry-leading cloud solutions. Contribute to an environment where science, engineering, large-scale cloud computing, and modern DevOps intersect.

We are looking for the right people — people who want to innovate, achieve, grow and lead. We attract and retain the best talent by investing in our employees and empowering them to develop themselves and their careers. Experience the challenges, rewards and opportunity of working for one of the world’s largest providers of products and services to the global energy industry.

.



Kilometro 1.5 Via Bogota, Siberia, Cundinamarca-DNU, , Colombia



87742
Experienced Hire
Engineering/Science/Technology
Landmark Software & Services
Full Time




Compensation is competitive and commensurate with experience.",3.7,"Halliburton
3.7",Siberia,-1,10000+ Employees,1919,Company - Public,Oil & Gas Services,"Oil, Gas, Energy & Utilities",$10+ billion (USD),-1
